movieid,title,genre
2978,Three to Tango,"['Comedy', 'Romance']"
1687,The Jackal,"['Action', 'Thriller']"
358,Higher Learning,['Drama']
2657,The Rocky Horror Picture Show,"['Comedy', 'Horror', 'Musical', 'Sci-Fi']"
2984,On Any Sunday,['Documentary']
2422,The Karate Kid III,"['Action', 'Adventure', 'Drama']"
107,Muppet Treasure Island,"['Adventure', ""Children's"", 'Comedy', 'Musical']"
2663,It Came from Beneath the Sea,['Sci-Fi']
628,Primal Fear,"['Drama', 'Thriller']"
182,Moonlight and Valentino,"['Drama', 'Romance']"
3083,All About My Mother,"['Comedy', 'Drama']"
2105,Tron,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
2131,Autumn Sonata,['Drama']
1225,Amadeus,['Drama']
331,Tom & Viv,['Drama']
20,Money Train,['Action']
3469,Inherit the Wind,['Drama']
3189,My Dog Skip,['Comedy']
2094,The Rocketeer,"['Action', 'Adventure', 'Sci-Fi']"
1275,Highlander,"['Action', 'Adventure']"
407,In the Mouth of Madness,"['Horror', 'Thriller']"
2196,Knock Off,['Action']
1079,A Fish Called Wanda,['Comedy']
2018,Bambi,"['Animation', ""Children's""]"
1926,The Broadway Melody,['Musical']
3378,The Ogre,['Drama']
2190,Why Do Fools Fall In Love?,['Drama']
2229,The Pleasure Garden,['Drama']
885,Bogus,"[""Children's"", 'Drama', 'Fantasy']"
2817,Aces: Iron Eagle III,"['Action', 'War']"
3519,Force 10 from Navarone,"['Action', 'War']"
3564,The Flintstones in Viva Rock Vegas,"[""Children's"", 'Comedy']"
2134,Weird Science,['Comedy']
1588,George of the Jungle,"[""Children's"", 'Comedy']"
1621,Soul Food,['Drama']
1144,The Line King: Al Hirschfeld,['Documentary']
3509,Black and White,['Drama']
3810,White Sands,"['Drama', 'Thriller']"
3366,Where Eagles Dare,"['Action', 'Adventure', 'War']"
962,They Made Me a Criminal,"['Crime', 'Drama']"
3029,Nighthawks,"['Action', 'Drama']"
2353,Enemy of the State,"['Action', 'Thriller']"
700,Angus,['Comedy']
2832,The Lost Son,['Drama']
2684,Taxman,"['Comedy', 'Drama']"
2514,Pet Sematary II,['Horror']
2852,A Soldier's Story,['Drama']
3475,A Place in the Sun,"['Drama', 'Romance']"
2996,Music of the Heart,['Drama']
1602,Leave It to Beaver,['Comedy']
723,Two Friends,['Drama']
2288,The Thing,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
1971,A Nightmare on Elm Street 4: The Dream Master,['Horror']
2670,Run Deep Run Silent,['War']
3131,Broadway Damage,['Comedy']
322,Swimming with Sharks,"['Comedy', 'Drama']"
3422,She's Gotta Have It,"['Comedy', 'Romance']"
2957,Sparrows,['Drama']
2315,Bride of Chucky,"['Horror', 'Thriller']"
2639,Mommie Dearest,['Drama']
2303,Nashville,"['Drama', 'Musical']"
787,The Gate of Heavenly Peace,['Documentary']
3413,Impact,"['Crime', 'Drama']"
2354,The Rugrats Movie,"['Animation', ""Children's"", 'Comedy']"
1424,Inside,['Action']
3057,Where's Marlowe?,['Comedy']
701,Daens,['Drama']
2284,Bandit Queen,['Drama']
725,The Great White Hype,['Comedy']
1565,Head Above Water,"['Comedy', 'Thriller']"
1641,The Full Monty,['Comedy']
523,Ruby in Paradise,['Drama']
2972,Red Sorghum,"['Drama', 'War']"
766,I Shot Andy Warhol,['Drama']
1200,Aliens,"['Action', 'Sci-Fi', 'Thriller', 'War']"
1163,Mina Tannenbaum,['Drama']
1756,The Prophecy II,['Horror']
602,A Great Day in Harlem,['Documentary']
1969,A Nightmare on Elm Street Part 2: Freddy's Revenge,['Horror']
3125,The End of the Affair,['Drama']
1541,Addicted to Love,"['Comedy', 'Romance']"
2800,Little Nemo: Adventures in Slumberland,"['Animation', ""Children's""]"
2938,Man Facing Southeast,['Drama']
748,The Arrival,"['Action', 'Sci-Fi', 'Thriller']"
1013,The Parent Trap,"[""Children's"", 'Drama']"
1904,Henry Fool,"['Comedy', 'Drama']"
1463,That Old Feeling,"['Comedy', 'Romance']"
3056,Oxygen,['Thriller']
2708,An Autumn Tale,['Romance']
1528,Intimate Relations,['Comedy']
1034,Freeway,['Crime']
501,Naked,['Drama']
43,Restoration,['Drama']
1393,Jerry Maguire,"['Drama', 'Romance']"
538,Six Degrees of Separation,['Drama']
1768,Mat' i syn,['Drama']
3466,Heart and Souls,"['Comedy', 'Fantasy']"
589,Terminator 2: Judgment Day,"['Action', 'Sci-Fi', 'Thriller']"
2616,Dick Tracy,"['Action', 'Crime']"
1692,Alien Escape,"['Horror', 'Sci-Fi']"
3120,The Distinguished Gentleman,['Comedy']
3916,Remember the Titans,['Drama']
2176,Rope,['Thriller']
1150,The Return of Martin Guerre,['Drama']
3015,Coma,['Thriller']
3518,The End of Violence,"['Drama', 'Thriller']"
1916,Buffalo 66,"['Action', 'Comedy', 'Drama']"
3936,The Phantom of the Opera,"['Drama', 'Thriller']"
3761,Blood Out Blood In,"['Crime', 'Drama']"
3581,Human Traffic,['Drama']
1371,Star Trek: The Motion Picture,"['Action', 'Adventure', 'Sci-Fi']"
161,Crimson Tide,"['Drama', 'Thriller', 'War']"
3315,Happy Go Lovely,['Musical']
1331,Audrey Rose,['Horror']
647,Courage Under Fire,"['Drama', 'War']"
1950,In the Heat of the Night,"['Drama', 'Mystery']"
1559,The Next Step,['Drama']
3536,Keeping the Faith,"['Comedy', 'Romance']"
2195,Dirty Work,['Comedy']
1553,Late Bloomers,['Comedy']
755,Kim,"[""Children's"", 'Drama']"
1520,Commandments,['Romance']
626,A Thin Line Between Love and Hate,['Comedy']
422,Blink,['Thriller']
452,Widows' Peak,['Drama']
2444,24 7: Twenty Four Seven,"['Comedy', 'Drama']"
2863,A Hard Day's Night,"['Comedy', 'Musical']"
2299,The Battle of the Sexes,['Comedy']
1938,The Lost Weekend,['Drama']
3100,A River Runs Through It,['Drama']
2337,Velvet Goldmine,['Drama']
1053,Normal Life,"['Crime', 'Drama']"
3252,Scent of a Woman,['Drama']
3638,Moonraker,"['Action', 'Romance', 'Sci-Fi']"
2916,Total Recall,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
2712,Eyes Wide Shut,['Drama']
3493,Torso,['Horror']
1711,Midnight in the Garden of Good and Evil,"['Comedy', 'Crime', 'Drama', 'Mystery']"
1285,Heathers,['Comedy']
2269,Indecent Proposal,['Drama']
2344,Runaway Train,"['Action', 'Adventure', 'Drama', 'Thriller']"
3116,Miss Julie,['Drama']
2843,White Cat Black Cat,"['Comedy', 'Romance']"
1928,Cimarron,['Western']
2493,The Harmonists,['Drama']
1841,The Gingerbread Man,"['Drama', 'Thriller']"
2098,Son of Flubber,"[""Children's"", 'Comedy']"
512,Robert A. Heinlein's The Puppet Masters,"['Horror', 'Sci-Fi']"
3361,Bull Durham,['Comedy']
260,Star Wars: Episode IV - A New Hope,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
889,1-900,['Romance']
270,Love Affair,"['Drama', 'Romance']"
2296,A Night at the Roxbury,['Comedy']
1721,Titanic,"['Drama', 'Romance']"
3320,Mifune,"['Comedy', 'Romance']"
2152,Air Bud: Golden Receiver,"[""Children's"", 'Comedy']"
3235,Where the Buffalo Roam,['Comedy']
1359,Jingle All the Way,"['Adventure', ""Children's"", 'Comedy']"
3709,Sleepwalkers,['Horror']
1035,The Sound of Music,['Musical']
3628,Flying Tigers,"['Action', 'Drama', 'War']"
2900,Monkey Shines,"['Horror', 'Sci-Fi']"
3374,Daughters of the Dust,['Drama']
3501,Murphy's Romance,"['Comedy', 'Romance']"
3364,The Asphalt Jungle,"['Crime', 'Film-Noir']"
754,Gold Diggers: The Secret of Bear Mountain,"['Adventure', ""Children's""]"
1308,I Shot a Man in Vegas,['Comedy']
1366,The Crucible,['Drama']
307,Three Colors: Blue,['Drama']
1089,Reservoir Dogs,"['Crime', 'Thriller']"
3151,The Bat Whispers,"['Crime', 'Drama', 'Mystery']"
1411,Hamlet,['Drama']
3196,Stalag 17,"['Drama', 'War']"
2179,Topaz,['Thriller']
3883,Catfish in Black Bean Sauce,"['Comedy', 'Drama']"
353,The Crow,"['Action', 'Romance', 'Thriller']"
860,Maybe Not Maybe,['Comedy']
2570,A Walk on the Moon,"['Drama', 'Romance']"
3447,The Good Earth,['Drama']
2066,Out of the Past,['Film-Noir']
149,Amateur,"['Crime', 'Drama', 'Thriller']"
3717,Gone in 60 Seconds,"['Action', 'Crime']"
1288,This Is Spinal Tap,"['Comedy', 'Drama', 'Musical']"
3219,Pacific Heights,['Thriller']
2477,Firewalker,['Adventure']
1230,Annie Hall,"['Comedy', 'Romance']"
3582,Hospitals & Hip-Hop Jails,['Drama']
2005,The Goonies,"['Adventure', ""Children's"", 'Fantasy']"
776,Babyfever,"['Comedy', 'Drama']"
2142,An American Tail: Fievel Goes West,"['Animation', ""Children's"", 'Comedy']"
1271,Fried Green Tomatoes,['Drama']
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"['Sci-Fi', 'War']"
1437,The Cement Garden,['Drama']
3216,Vampyros Lesbos,['Horror']
818,A Very Brady Sequel,['Comedy']
1679,Chairman of the Board,['Comedy']
1855,Krippendorf's Tribe,['Comedy']
3227,Just Frenzy Not Love,"['Comedy', 'Drama', 'Thriller']"
2069,The Trip to Bountiful,['Drama']
955,Bringing Up Baby,['Comedy']
1137,Hustler White,['Romance']
3032,The Omega Man,['Sci-Fi']
3669,Stay Tuned,['Comedy']
2582,Twin Dragons,"['Action', 'Comedy']"
3103,Stanley & Iris,"['Drama', 'Romance']"
3404,Titanic,"['Action', 'Drama']"
1511,A Chef in Love,['Comedy']
3362,Dog Day Afternoon,"['Comedy', 'Crime', 'Drama']"
2596,SLC Punk!,"['Comedy', 'Drama']"
2886,The Adventures of Elmo in Grouchland,"[""Children's"", 'Comedy']"
2734,The Mosquito Coast,['Drama']
3079,Mansfield Park,['Drama']
1709,Legal Deceit,['Thriller']
1809,Hana-bi,"['Comedy', 'Crime', 'Drama']"
557,Mamma Roma,['Drama']
534,Shadowlands,"['Drama', 'Romance']"
1908,Resurrection Man,"['Drama', 'Thriller']"
1363,The Preacher's Wife,['Drama']
3751,Chicken Run,"['Animation', ""Children's"", 'Comedy']"
3283,Minnie and Moskowitz,['Action']
1495,Turbo: A Power Rangers Movie,"['Action', 'Adventure', ""Children's""]"
1772,Blues Brothers 2000,"['Action', 'Comedy', 'Musical']"
3327,Beyond the Mat,['Documentary']
3949,Requiem for a Dream,['Drama']
2418,Nothing in Common,['Comedy']
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,['Comedy']
855,Every Other Weekend,['Drama']
3338,For All Mankind,['Documentary']
899,Singin' in the Rain,"['Musical', 'Romance']"
688,Operation Dumbo Drop,"['Action', 'Adventure', 'Comedy', 'War']"
3428,The Champ,['Drama']
812,Magic Hunter,['Drama']
2922,Hang 'em High,['Western']
3328,Ghost Dog: The Way of the Samurai,"['Crime', 'Drama']"
3265,Hard-Boiled,"['Action', 'Crime']"
1397,Bastard Out of Carolina,['Drama']
3097,The Shop Around the Corner,"['Comedy', 'Romance']"
1245,Miller's Crossing,['Drama']
2592,The Joyriders,['Drama']
224,Don Juan DeMarco,"['Comedy', 'Drama', 'Romance']"
3287,The Tigger Movie,"['Animation', ""Children's""]"
1063,Johns,['Drama']
3141,The Two Jakes,['Drama']
3351,Two Thousand Maniacs!,['Horror']
1489,Cats Don't Dance,"['Animation', ""Children's"", 'Musical']"
3836,Kelly's Heroes,"['Action', 'Comedy', 'War']"
1973,Freddy's Dead: The Final Nightmare,['Horror']
832,Ransom,"['Drama', 'Thriller']"
2953,Home Alone 2: Lost in New York,"[""Children's"", 'Comedy']"
2185,I Confess,['Thriller']
84,Last Summer in the Hamptons,"['Comedy', 'Drama']"
319,Shallow Grave,['Thriller']
3899,Circus,['Comedy']
1503,8 Heads in a Duffel Bag,['Comedy']
3912,Beautiful,"['Comedy', 'Drama']"
3770,Dreamscape,"['Adventure', 'Crime', 'Sci-Fi', 'Thriller']"
1932,The Great Ziegfeld,['Musical']
64,Two if by Sea,"['Comedy', 'Romance']"
3043,Meatballs 4,['Comedy']
3635,The Spy Who Loved Me,['Action']
1050,Looking for Richard,"['Documentary', 'Drama']"
2132,Who's Afraid of Virginia Woolf?,['Drama']
2352,The Big Chill,"['Comedy', 'Drama']"
1985,Halloween 4: The Return of Michael Myers,['Horror']
861,Supercop,"['Action', 'Thriller']"
2332,Belly,"['Crime', 'Drama']"
3671,Blazing Saddles,"['Comedy', 'Western']"
3743,Boys and Girls,"['Comedy', 'Romance']"
3290,Soft Toilet Seats,['Comedy']
463,Guilty as Sin,"['Crime', 'Drama', 'Thriller']"
3722,Live Virgin,['Comedy']
2043,Darby O'Gill and the Little People,"['Adventure', ""Children's"", 'Fantasy']"
305,Ready to Wear,['Comedy']
3950,Tigerland,['Drama']
1967,Labyrinth,"['Adventure', ""Children's"", 'Fantasy']"
987,Bliss,"['Drama', 'Romance']"
3478,La Bamba,['Drama']
1727,The Horse Whisperer,['Drama']
1739,3 Ninjas: High Noon On Mega Mountain,"['Action', ""Children's""]"
1837,The Odd Couple II,['Comedy']
1153,Raw Deal,['Film-Noir']
3862,About Adam,['Comedy']
3059,British Intelligence,['Drama']
1694,The Apostle,['Drama']
2778,Never Talk to Strangers,['Thriller']
2045,A Far Off Place,"['Adventure', ""Children's"", 'Drama', 'Romance']"
935,The Band Wagon,"['Comedy', 'Musical']"
3700,The Brother from Another Planet,"['Drama', 'Sci-Fi']"
1434,The Stranger,['Action']
869,Kansas City,['Crime']
3024,Piranha,"['Horror', 'Sci-Fi']"
75,Big Bully,"['Comedy', 'Drama']"
364,The Lion King,"['Animation', ""Children's"", 'Musical']"
2632,The Saragossa Manuscript,['Drama']
3923,Return of the Fly,"['Horror', 'Sci-Fi']"
3231,The Saphead,['Comedy']
1030,Pete's Dragon,"['Adventure', 'Animation', ""Children's"", 'Musical']"
189,Reckless,['Comedy']
2181,Marnie,['Thriller']
3178,The Hurricane,['Drama']
3458,Blood and Sand,"['Drama', 'Romance']"
229,Death and the Maiden,"['Drama', 'Thriller']"
1380,Grease,"['Comedy', 'Musical', 'Romance']"
2146,St. Elmo's Fire,"['Drama', 'Romance']"
1175,Delicatessen,"['Comedy', 'Sci-Fi']"
3091,Kagemusha,"['Drama', 'War']"
3058,The Ape,"['Horror', 'Sci-Fi']"
733,The Rock,"['Action', 'Adventure', 'Thriller']"
3473,Jonah Who Will Be 25 in the Year 2000,['Comedy']
1337,The Body Snatcher,['Horror']
3407,The Carriers Are Waiting,"['Comedy', 'Drama']"
266,Legends of the Fall,"['Drama', 'Romance', 'War', 'Western']"
2113,Graveyard Shift,"['Horror', 'Thriller']"
2614,Chopping Mall,"['Action', 'Horror', 'Sci-Fi']"
170,Hackers,"['Action', 'Crime', 'Thriller']"
2566,Doug's 1st Movie,"['Animation', ""Children's""]"
530,Second Best,['Drama']
2194,The Untouchables,"['Action', 'Crime', 'Drama']"
2892,New Rose Hotel,"['Action', 'Drama']"
3096,My Man Godfrey,['Comedy']
3913,Barenaked in America,['Documentary']
2377,Lifeforce,"['Horror', 'Sci-Fi']"
1318,Blue Juice,"['Comedy', 'Drama']"
1507,Paradise Road,"['Drama', 'War']"
908,North by Northwest,"['Drama', 'Thriller']"
2660,The Thing From Another World,['Sci-Fi']
2020,Dangerous Liaisons,"['Drama', 'Romance']"
3625,Better Living Through Circuitry,['Documentary']
3550,The Hunger,['Horror']
1033,The Fox and the Hound,"['Animation', ""Children's""]"
2904,Rain,['Drama']
263,Ladybird Ladybird,['Drama']
1705,Guy,['Drama']
2783,The Tomb of Ligeia,['Horror']
2308,Detroit 9000,"['Action', 'Crime']"
2280,Clay Pigeons,['Crime']
834,Phat Beach,['Comedy']
2238,Seven Beauties,"['Comedy', 'Drama']"
1176,The Double Life of Veronique,['Drama']
2130,Atlantic City,"['Crime', 'Drama', 'Romance']"
1730,Kundun,['Drama']
3521,Mystery Train,"['Comedy', 'Crime', 'Drama']"
441,Dazed and Confused,['Comedy']
606,Candyman: Farewell to the Flesh,['Horror']
1843,Slappy and the Stinkers,"[""Children's"", 'Comedy']"
3854,Aim̩e & Jaguar,"['Drama', 'Romance']"
3136,The James Dean Story,['Documentary']
1183,The English Patient,"['Drama', 'Romance', 'War']"
658,Billy's Holiday,['Drama']
876,Police Story 4: Project S,['Action']
1885,The Opposite of Sex,"['Comedy', 'Drama']"
7,Sabrina,"['Comedy', 'Romance']"
2004,Gremlins 2: The New Batch,"['Comedy', 'Horror']"
1143,Three Lives and Only One Death,['Comedy']
19,Ace Ventura: When Nature Calls,['Comedy']
1649,Cheap & Out of Control Fast,['Documentary']
1833,Mercury Rising,"['Action', 'Drama', 'Thriller']"
1729,Jackie Brown,"['Crime', 'Drama']"
3852,The Tao of Steve,['Comedy']
2122,Children of the Corn,"['Horror', 'Thriller']"
1415,Thieves,"['Crime', 'Drama', 'Romance']"
1543,The Designated Mourner,['Drama']
842,Tales from the Crypt Presents: Bordello of Blood,['Horror']
656,Eddie,['Comedy']
3074,Jeremiah Johnson,['Western']
3917,Hellraiser,['Horror']
3545,Cabaret,"['Musical', 'War']"
884,Sweet Nothing,['Drama']
1280,Raise the Red Lantern,['Drama']
1186,Lies Sex,['Drama']
2484,Tinseltown,['Comedy']
3166,Brenda Starr,['Adventure']
1160,Six of a Kind,['Comedy']
104,Happy Gilmore,['Comedy']
2970,Fitzcarraldo,"['Adventure', 'Drama']"
782,The Fan,['Thriller']
2521,Airport 1975,['Drama']
1140,Entertaining Angels: The Dorothy Day Story,['Drama']
2897,And the Ship Sails On,"['Comedy', 'War']"
604,Criminals,['Documentary']
1094,The Crying Game,"['Drama', 'Romance', 'War']"
3195,Tess of the Storm Country,['Drama']
1840,He Got Game,['Drama']
537,Sirens,"['Comedy', 'Drama']"
3587,Inferno,['Horror']
1431,Beverly Hills Ninja,"['Action', 'Comedy']"
2693,Trekkies,['Documentary']
2068,Fanny and Alexander,['Drama']
3311,The Man from Laramie,['Western']
389,Le Colonel Chabert,"['Drama', 'Romance', 'War']"
1252,Chinatown,"['Film-Noir', 'Mystery', 'Thriller']"
3512,Return to Me,"['Drama', 'Romance']"
651,Das Superweib,['Comedy']
3476,Jacob's Ladder,"['Horror', 'Mystery', 'Thriller']"
3747,Jesus' Son,['Drama']
2568,The Mod Squad,"['Action', 'Crime']"
3299,Hanging Up,"['Comedy', 'Drama']"
3784,The Kid,['Comedy']
3267,El Mariachi,"['Action', 'Thriller']"
846,Flirt,['Drama']
3095,The Grapes of Wrath,['Drama']
1988,Hello Mary Lou: Prom Night II,['Horror']
220,Castle Freak,['Horror']
3324,Drowning Mona,['Comedy']
3573,Carnosaur 2,"['Horror', 'Sci-Fi']"
1623,Wishmaster,['Horror']
3359,Breaking Away,['Drama']
249,Immortal Beloved,"['Drama', 'Romance']"
264,L' Enfer,['Drama']
14,Nixon,['Drama']
3514,Joe Gould's Secret,['Drama']
2225,Easy Virtue,['Drama']
2937,The Palm Beach Story,['Comedy']
2334,The Siege,"['Action', 'Thriller']"
3069,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,['Drama']
1762,Deep Rising,"['Action', 'Horror', 'Sci-Fi']"
1178,Paths of Glory,"['Drama', 'War']"
2261,One Crazy Summer,['Comedy']
2182,The Wrong Man,"['Drama', 'Film-Noir', 'Thriller']"
3383,Big Fella,"['Drama', 'Musical']"
1193,One Flew Over the Cuckoo's Nest,['Drama']
1389,Jaws 3-D,"['Action', 'Horror']"
2936,Sullivan's Travels,['Comedy']
1660,Eve's Bayou,['Drama']
3599,Anchors Aweigh,"['Comedy', 'Musical']"
973,Meet John Doe,['Drama']
709,Oliver & Company,"['Animation', ""Children's""]"
1874,Still Breathing,"['Comedy', 'Romance']"
1918,Lethal Weapon 4,"['Action', 'Comedy', 'Crime', 'Drama']"
678,Some Folks Call It a Sling Blade,"['Drama', 'Thriller']"
3193,Creature,['Documentary']
2034,The Black Hole,['Sci-Fi']
2692,Run Lola Run,"['Action', 'Crime', 'Romance']"
1863,Major League: Back to the Minors,['Comedy']
540,Sliver,['Thriller']
2992,Rawhead Rex,"['Horror', 'Thriller']"
2765,The Acid House,"['Comedy', 'Drama']"
1476,Private Parts,"['Comedy', 'Drama']"
1987,Prom Night,['Horror']
493,Menace II Society,"['Action', 'Crime', 'Drama']"
449,Fear of a Black Hat,['Comedy']
3210,Fast Times at Ridgemont High,['Comedy']
2696,The Dinner Game,['Comedy']
2633,The Mummy,"['Horror', 'Romance']"
79,The Juror,"['Drama', 'Thriller']"
2497,Message in a Bottle,['Romance']
1260,M,"['Crime', 'Film-Noir', 'Thriller']"
1046,Beautiful Thing,"['Drama', 'Romance']"
2923,Citizen's Band,['Comedy']
1991,Child's Play,['Horror']
3030,Yojimbo,"['Comedy', 'Drama', 'Western']"
742,Thinner,"['Horror', 'Thriller']"
500,Mrs. Doubtfire,['Comedy']
3,Grumpier Old Men,"['Comedy', 'Romance']"
1327,The Amityville Horror,['Horror']
3199,Pal Joey,"['Comedy', 'Musical', 'Romance']"
3814,Love and Death,['Comedy']
2163,Attack of the Killer Tomatoes!,"['Comedy', 'Horror']"
2379,Police Academy 2: Their First Assignment,['Comedy']
3576,The Hidden,"['Action', 'Horror', 'Sci-Fi']"
1992,Child's Play 2,['Horror']
687,Country Life,"['Drama', 'Romance']"
1081,Victor/Victoria,"['Comedy', 'Musical']"
1598,Desperate Measures,"['Crime', 'Drama', 'Thriller']"
1684,Mrs. Dalloway,['Romance']
975,Something to Sing About,"['Comedy', 'Musical']"
3938,The Slumber Party Massacre,['Horror']
2677,Buena Vista Social Club,['Documentary']
427,Boxing Helena,"['Mystery', 'Romance', 'Thriller']"
663,Kids in the Hall: Brain Candy,['Comedy']
1138,Dadetown,['Documentary']
3449,The Good Mother,['Drama']
923,Citizen Kane,['Drama']
2975,The Best Man,['Drama']
3558,The Law,['Drama']
1156,The Children Are Watching us,['Drama']
2274,Lilian's Story,['Drama']
1757,Duoluo tianshi,['Drama']
1311,Santa with Muscles,['Comedy']
1398,In Love and War,"['Romance', 'War']"
1799,Suicide Kings,"['Crime', 'Drama']"
3832,Black Sabbath,['Horror']
11,The American President,"['Comedy', 'Drama', 'Romance']"
1913,Picnic at Hanging Rock,"['Drama', 'Mystery']"
3593,Battlefield Earth,"['Action', 'Sci-Fi']"
3604,Gypsy,['Musical']
3875,The Devil Rides Out,['Horror']
2635,The Mummy's Curse,['Horror']
3259,Far and Away,"['Drama', 'Romance']"
2051,Herbie Goes to Monte Carlo,"['Adventure', ""Children's"", 'Comedy']"
3297,With Byrd at the South Pole,['Documentary']
784,The Cable Guy,['Comedy']
945,Top Hat,"['Comedy', 'Musical', 'Romance']"
996,Last Man Standing,"['Action', 'Drama', 'Western']"
2386,Jerry Springer: Ringmaster,['Drama']
1765,A Letter From Death Row,"['Crime', 'Drama']"
1154,T-Men,['Film-Noir']
3777,Nekromantik,"['Comedy', 'Horror']"
1546,Schizopolis,['Comedy']
2544,The School of Flesh,['Drama']
2116,The Lord of the Rings,"['Adventure', 'Animation', ""Children's"", 'Sci-Fi']"
1744,Firestorm,"['Action', 'Adventure', 'Thriller']"
1859,Taste of Cherry,['Drama']
2990,Licence to Kill,['Action']
2784,The Masque of the Red Death,['Horror']
3278,Gendernauts,['Documentary']
3434,Death Wish V: The Face of Death,"['Action', 'Drama']"
3392,She-Devil,['Comedy']
3888,Skipped Parts,"['Drama', 'Romance']"
2565,The King and I,['Musical']
770,Costa Brava,['Drama']
2243,Broadcast News,"['Comedy', 'Drama', 'Romance']"
676,They Bite,['Drama']
1873,Les Mis̩rables,['Drama']
680,Alphaville,['Sci-Fi']
140,Up Close and Personal,"['Drama', 'Romance']"
2427,The Thin Red Line,"['Action', 'Drama', 'War']"
1232,Stalker,"['Mystery', 'Sci-Fi']"
3891,Turn It Up,"['Crime', 'Drama']"
3632,Monsieur Verdoux,['Comedy']
3442,Band of the Hand,['Action']
3670,The Story of G.I. Joe,['War']
3730,The Conversation,"['Drama', 'Mystery']"
271,Losing Isaiah,['Drama']
1355,Nightwatch,"['Horror', 'Thriller']"
2251,The Cabinet of Dr. Ramirez,['Comedy']
3631,It's in the Water,['Comedy']
96,In the Bleak Midwinter,['Comedy']
989,Schlafes Bruder,['Drama']
1460,That Darn Cat!,"[""Children's"", 'Comedy', 'Mystery']"
910,Some Like It Hot,"['Comedy', 'Crime']"
2881,Double Jeopardy,"['Action', 'Thriller']"
1254,The Treasure of the Sierra Madre,['Adventure']
1993,Child's Play 3,['Horror']
1574,Fall,['Romance']
174,Jury Duty,['Comedy']
3621,Possession,"['Drama', 'Horror']"
3152,The Last Picture Show,['Drama']
2082,The Mighty Ducks,"[""Children's"", 'Comedy']"
3387,Who's Harry Crumb?,['Comedy']
800,Lone Star,"['Drama', 'Mystery']"
1922,Whatever,['Drama']
3110,Country,['Drama']
827,The Convent,['Drama']
3572,Carnosaur,"['Horror', 'Sci-Fi']"
1002,Ed's Next Move,['Comedy']
2889,Alaska Mystery,['Comedy']
215,Before Sunrise,"['Drama', 'Romance']"
3197,The Presidio,['Action']
1228,Raging Bull,['Drama']
304,Roommates,"['Comedy', 'Drama']"
137,Man of the Year,['Documentary']
741,Ghost in the Shell,"['Animation', 'Sci-Fi']"
3236,Zachariah,['Western']
803,Walking and Talking,['Romance']
2292,Overnight Delivery,['Romance']
1796,In God's Hands,"['Action', 'Drama']"
2987,Who Framed Roger Rabbit?,"['Adventure', 'Animation', 'Film-Noir']"
3876,Jerry & Tom,['Drama']
2690,An Ideal Husband,['Comedy']
625,Asfour Stah,['Drama']
620,Scream of Stone,['Drama']
592,Batman,"['Action', 'Adventure', 'Crime', 'Drama']"
2150,The Gods Must Be Crazy,['Comedy']
3939,The Slumber Party Massacre II,['Horror']
2074,The Night Porter,['Drama']
554,Trial by Jury,['Thriller']
2546,The Deep End of the Ocean,['Drama']
961,Little Lord Fauntleroy,['Drama']
3766,Missing in Action,"['Action', 'War']"
2775,Head On,['Drama']
698,Delta of Venus,['Drama']
1214,Alien,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
3602,G. I. Blues,['Musical']
3505,No Way Out,['Thriller']
2403,First Blood,['Action']
2273,Rush Hour,"['Action', 'Thriller']"
2318,Happiness,['Comedy']
474,In the Line of Fire,"['Action', 'Thriller']"
682,Tigrero: A Film That Was Never Made,"['Documentary', 'Drama']"
1816,Two Girls and a Guy,"['Comedy', 'Drama']"
2687,Tarzan,"['Animation', ""Children's""]"
3017,Creepshow 2,['Horror']
3112,'Night Mother,['Drama']
1674,Witness,"['Drama', 'Romance', 'Thriller']"
1322,Amityville 1992: It's About Time,['Horror']
2718,Drop Dead Gorgeous,['Comedy']
2601,A Little Bit of Soul,['Comedy']
3662,Puppet Master III: Toulon's Revenge,"['Horror', 'Sci-Fi', 'Thriller']"
1304,Butch Cassidy and the Sundance Kid,"['Action', 'Comedy', 'Western']"
2460,The Texas Chainsaw Massacre 2,['Horror']
2716,Ghostbusters,"['Comedy', 'Horror']"
205,Unstrung Heroes,"['Comedy', 'Drama']"
116,Anne Frank Remembered,['Documentary']
737,Barb Wire,"['Action', 'Sci-Fi']"
3188,The Life and Times of Hank Greenberg,['Documentary']
3648,The Abominable Snowman,"['Horror', 'Sci-Fi']"
3005,The Bone Collector,['Thriller']
897,For Whom the Bell Tolls,"['Adventure', 'War']"
2619,Mascara,['Drama']
1061,Sleepers,"['Crime', 'Drama']"
1027,Robin Hood: Prince of Thieves,['Drama']
816,Two Deaths,['Drama']
1210,Star Wars: Episode VI - Return of the Jedi,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']"
3335,Jail Bait,"['Crime', 'Drama']"
2612,Mildred Pierce,['Drama']
